i,latency_ms
699,209.428
700,192.249
701,149.599
702,45.318
703,23.751
704,23.328
705,1470.755
706,957.818
707,1754.166
708,1372.394
709,1553.863
710,179.290
711,70.649
712,50.170
713,148.522
714,67.658
715,61.107
716,51.160
717,58.189
718,20.991
719,33.846
720,26.201
721,107.855
722,3535.903
723,24.877
724,25.791
725,18.400
726,2783.767
727,80.518
728,52.536
729,15.998
730,290.710
731,19.677
732,212.515
733,263.841
734,52.322
735,74.086
736,196.824
737,1384.899
738,20.906
739,271.938
740,153.215
741,241.546
742,42.550
743,70.676
744,139.369
745,71.041
746,642.787
747,59.194
748,40.961
749,38.014
750,237.667
751,172.357
752,253.423
753,268.652
754,124.073
755,59.987
756,18.462
757,29.925
758,316.143
759,98.794
760,176.526
761,192.554
762,462.913
763,189.650
764,146.559
765,37.119
766,279.413
767,104.534
768,88.344
769,15.228
770,110.669
771,77.271
772,38.005
773,174.580
774,52.892
775,230.502
776,321.388
777,116.163
778,101.702
779,41.662
780,128.667
781,358.650
782,14.665
783,132.388
784,2425.419
785,67.963
786,32.296
787,219.931
788,49.332
789,194.945
790,19.332
791,93.636
792,13.817
793,1904.259
794,199.731
795,22.792
796,129.743
797,16.994
798,54.346
799,12.605
800,19.607
801,52.482
802,542.983
803,56.645
804,55.004
805,37.072
806,115.033
807,1039.133
808,1317.112
809,14.974
810,140.179
811,13.284
812,193.704
813,21.673
814,113.177
815,37.115
816,81.476
817,247.029
818,18.015
819,257.996
820,424.047
821,103.676
822,40.837
823,313.024
824,13.395
825,19.464
826,130.419
827,19.324
828,70.427
829,137.746
830,36.899
831,115.097
832,113.951
833,28.245
834,81.699
835,104.490
836,17.446
837,318.828
838,13.249
839,155.867
840,125.703
841,125.692
842,73.816
843,13.545
844,169.691
845,262.575
846,233.159
847,110.313
848,175.811
849,125.292
850,105.248
851,47.283
852,34.957
853,260.882
854,26.116
855,278.012
856,154.490
857,119.650
858,35.218
859,144.265
860,180.783
861,16.304
862,18.851
863,33.153
864,167.268
865,373.901
866,195.064
867,758.442
868,32.603
869,58.563
870,212.053
871,863.089
872,132.719
873,419.471
874,101.692
875,37.338
876,36.059
877,229.956
878,106.739
879,23.841
880,135.435
881,17.958
882,25.102
883,25.601
884,529.921
885,21.351
886,79.366
887,45.870
888,19.984
889,296.962
890,77.133
891,24.112
892,136.859
893,100.475
894,134.579
895,95.412
896,113.965
897,144.490
898,71.794
899,245.804
900,258.444
901,111.021
902,102.829
903,123.795
904,182.362
905,117.594
906,117.803
907,149.521
908,220.640
909,625.358
910,148.730
911,96.599
912,54.011
913,4892.844
914,105.858
915,162.437
916,357.703
917,111.399
918,106.969
919,264.306
920,370.034
921,98.227
922,312.888
923,43.852
924,78.838
925,378.395
926,52.097
927,432.810
928,199.072
929,82.915
930,416.535
931,85.404
932,88.977
933,91.824
934,413.797
935,65.733
936,64.519
937,194.732
938,53.795
939,49.008
940,271.186
941,98.113
942,234.522
943,167.628
944,165.734
945,49.131
946,48.400
947,208.358
948,282.883
949,256.249
950,187.193
951,82.581
952,47.076
953,138.981
954,75.443
955,66.963
956,636.775
957,111.021
958,466.144
959,146.604
960,147.895
961,307.314
962,218.453
963,123.485
964,330.380
965,260.741
966,158.842
967,72.295
968,530.374
969,142.010
970,387.417
971,39.038
972,80.924
973,154.523
974,107.611
975,346.739
976,40.256
977,488.295
978,157.341
979,88.726
980,36.124
981,496.813
982,219.789
983,191.727
984,170.457
985,324.632
986,352.662
987,34.381
988,83.859
989,34.717
990,116.746
991,1203.766
992,429.568
993,423.479
994,38.382
995,28.959
996,207.959
997,547.844
998,226.069
999,537.650
1000,400.757
1001,284.706
1002,40.711
1003,316.925
1004,530.280
1005,304.651
1006,204.262
1007,329.702
1008,259.636
1009,221.742
1010,229.936
1011,232.342
1012,312.272
1013,292.369
1014,486.918
1015,346.527
1016,81.055
1017,286.940
1018,421.824
1019,39.651
1020,694.320
1021,340.391
1022,245.579
1023,535.351
1024,149.235
1025,497.053
1026,345.956
1027,262.291
1028,403.804
1029,148.901
1030,271.793
1031,353.846
1032,421.179
1033,112.749
1034,331.482
1035,85.509
