i,latency_ms
511,1080.841
512,616.063
513,361.962
514,3880.325
515,1766.565
516,785.799
517,638.666
518,317.663
519,1861.664
520,358.800
521,343.508
522,230.116
523,1179.230
524,413.571
525,600.707
526,219.385
527,4319.049
528,1678.046
529,808.629
530,1537.188
531,661.110
532,2628.363
533,592.703
534,1414.250
535,724.494
536,3077.457
537,2572.818
538,670.839
539,3627.088
540,137.087
541,2187.954
542,3237.802
543,1627.816
544,2731.058
545,477.184
546,667.975
547,139.359
548,386.301
549,799.765
550,659.234
551,1479.275
552,437.800
553,1304.383
554,2152.504
555,433.005
556,747.444
557,485.951
558,738.173
559,178.143
560,1802.189
561,892.142
562,1238.766
563,1731.564
564,1224.286
565,925.082
566,570.050
567,119.819
568,1142.766
569,2794.479
570,3074.441
571,4426.080
572,104.442
573,1878.760
574,638.450
575,2291.027
576,600.004
577,816.927
578,378.654
579,71.629
580,1899.479
581,977.223
582,174.257
583,394.202
584,205.715
585,1198.089
586,315.028
587,1368.060
588,129.902
589,66.684
590,557.322
591,3741.733
592,1347.947
593,641.590
594,415.326
595,1940.046
596,3506.997
597,899.169
598,599.679
599,1490.779
600,336.493
601,996.966
602,658.680
603,924.582
604,1310.336
605,94.587
606,278.186
607,961.835
608,418.842
609,2963.692
610,104.352
611,92.224
612,1433.264
613,2221.810
614,1428.099
615,167.172
616,120.823
617,1050.116
618,554.036
619,1638.991
620,821.718
621,2250.122
622,109.611
623,2027.695
624,1289.434
625,1821.195
626,949.950
627,1040.188
628,1046.554
629,476.593
630,153.810
631,918.321
632,1946.435
633,147.440
634,1625.979
635,242.481
636,149.224
637,498.053
638,459.448
639,1115.649
640,3509.366
641,348.479
642,1775.834
643,348.863
644,151.252
645,1010.348
646,207.998
647,1707.864
648,179.728
649,1266.673
650,2352.875
651,187.474
652,934.814
653,1000.118
654,735.297
655,1771.365
656,2663.061
657,289.813
658,1565.135
659,1303.305
660,1532.748
661,128.788
662,940.093
663,642.566
664,503.251
665,135.283
666,994.937
667,242.381
668,418.498
669,3986.106
670,3933.198
671,3095.801
672,396.429
673,1717.458
674,1010.666
675,152.100
676,268.755
677,294.824
678,3021.952
679,411.579
680,271.137
681,814.861
682,808.289
683,308.723
684,293.773
685,807.567
686,184.757
687,407.696
