i,latency_ms
513,2006.906
514,2763.135
515,311.167
516,1701.414
517,2750.879
518,835.633
519,3612.398
520,1530.133
521,469.665
522,140.991
523,198.897
524,3799.724
525,140.329
526,3064.156
527,2442.597
528,3384.924
529,715.514
530,359.326
531,946.952
532,268.671
533,752.899
534,129.364
535,535.290
536,551.713
537,808.343
538,624.667
539,935.987
540,908.604
541,1854.724
542,463.851
543,2949.634
544,346.913
545,276.241
546,2466.177
547,2257.038
548,115.983
549,571.961
550,1529.131
551,1298.004
552,886.152
553,3138.277
554,371.835
555,104.991
556,324.797
557,324.611
558,600.066
559,1547.093
560,344.698
561,2017.228
562,1123.628
563,836.565
564,2234.497
565,359.493
566,941.735
567,1176.149
568,620.562
569,1131.707
570,1178.642
571,911.479
572,744.574
573,1469.572
574,3213.524
575,877.632
576,148.166
577,105.625
578,1738.216
579,4836.262
580,2174.636
581,879.430
582,827.598
583,382.763
584,4197.494
585,4136.606
586,2053.640
587,2404.090
588,699.078
589,164.157
590,3296.963
591,2670.599
592,1706.680
593,1170.994
594,210.714
595,3906.757
596,3211.843
597,411.583
598,1976.495
599,25.686
600,320.298
601,166.293
602,291.515
603,11.537
604,13.130
605,1432.274
606,13.374
607,10.424
608,3069.914
609,579.026
610,245.477
611,14.127
612,715.639
613,76.507
614,2488.976
615,713.259
616,289.384
617,4617.832
618,89.098
619,485.881
620,1112.912
621,391.000
622,20.817
623,564.468
624,23.927
625,40.898
626,4225.374
627,9.992
628,35.380
629,392.975
630,42.731
631,1058.443
632,53.920
633,1744.164
634,42.056
635,14.809
636,13.416
637,139.686
638,19.336
639,879.168
640,798.667
641,283.745
642,63.852
643,762.237
644,1433.332
645,63.317
646,957.532
647,10.763
648,60.080
649,447.590
650,35.466
651,13.260
652,11.648
653,1887.897
654,216.400
655,603.384
656,51.070
657,1740.454
658,29.797
659,55.362
660,683.629
661,14.449
662,77.616
663,54.075
664,721.329
665,27.662
666,21.864
667,57.977
668,84.260
669,14.927
670,490.723
671,54.846
672,61.933
673,25.566
674,45.541
675,378.556
676,51.362
677,770.529
678,34.572
679,13.994
680,2393.565
681,1569.583
682,10.817
683,54.310
684,35.456
685,5165.646
686,32.129
687,594.746
688,339.600
689,1894.933
690,222.806
691,2054.369
692,79.167
693,983.354
694,172.992
695,429.750
696,2434.726
697,707.569
698,25.433
699,65.619
700,36.622
701,13.332
702,72.177
703,109.548
704,57.719
705,15.784
706,2264.130
707,65.790
708,98.284
709,590.381
710,14.946
711,66.011
712,34.681
713,38.103
714,54.439
715,15.021
716,95.606
717,672.738
718,14.911
719,70.334
720,59.940
721,1655.008
722,60.029
723,135.211
724,1248.327
725,70.800
726,26.965
727,41.987
728,133.997
729,186.188
730,139.976
731,49.946
732,65.450
733,136.991
734,103.082
735,106.334
736,1567.105
737,125.924
738,26.716
739,80.118
740,16.416
741,37.411
742,137.884
743,72.050
744,29.370
745,61.451
746,615.462
747,312.671
748,49.533
749,48.999
750,1237.128
751,40.894
752,18.268
753,47.173
754,44.897
755,16.741
756,29.361
757,62.933
758,83.843
759,36.965
760,44.517
761,78.571
762,58.092
763,184.265
764,75.077
765,64.712
766,12.163
767,118.348
768,15.053
769,113.392
770,165.594
771,21.874
772,113.221
773,108.821
774,53.828
775,124.850
776,446.322
777,55.600
778,124.145
779,34.255
780,167.092
781,1134.372
782,174.423
783,67.412
784,16.638
785,148.455
786,54.853
787,108.900
788,144.341
789,172.075
790,51.761
791,12.540
792,184.656
793,151.363
794,183.828
795,82.721
796,163.792
797,96.539
798,75.622
799,172.266
800,58.244
801,59.451
