i,latency_ms
873,52.656
874,2064.078
875,67.132
876,170.901
877,79.022
878,21.652
879,212.074
880,271.583
881,333.735
882,404.889
883,117.243
884,91.084
885,148.360
886,36.681
887,23.002
888,209.048
889,267.256
890,24.207
891,278.956
892,26.261
893,302.704
894,332.448
895,449.890
896,201.907
897,142.594
898,20.022
899,306.906
900,530.422
901,68.513
902,403.449
903,126.442
904,147.346
905,112.344
906,282.299
907,112.256
908,179.965
909,208.777
910,427.717
911,201.619
912,168.259
913,180.866
914,314.133
915,401.464
916,19.121
917,168.652
918,49.854
919,85.544
920,94.954
921,144.224
922,72.358
923,67.718
924,169.924
925,430.820
926,26.846
927,48.581
928,24.156
929,87.786
930,79.822
931,48.541
932,359.863
933,75.905
934,58.592
935,982.676
936,269.638
937,147.554
938,88.032
939,417.755
940,302.712
941,206.442
942,28.225
943,25.961
944,662.520
945,128.273
946,361.571
947,605.268
948,486.773
949,58.505
950,32.624
951,181.364
952,272.622
953,96.888
954,597.487
955,328.881
956,186.674
957,217.349
958,501.133
959,1197.001
960,26.611
961,20.599
962,321.682
963,26.585
964,23.806
965,116.861
966,23.296
967,208.480
968,61.012
969,98.218
970,259.839
971,110.464
972,61.818
973,67.684
974,61.135
975,25.101
976,54.239
977,287.798
978,227.183
979,162.262
980,93.679
981,222.501
982,449.032
983,251.326
984,364.644
985,70.522
986,193.022
987,380.599
988,30.484
989,179.175
990,467.633
991,89.379
992,435.577
993,142.589
994,436.348
995,241.521
996,346.188
997,166.733
998,101.611
999,236.634
1000,121.222
1001,328.334
1002,337.151
1003,379.166
1004,34.720
1005,111.578
1006,59.867
1007,286.963
1008,465.432
1009,142.606
1010,453.742
1011,116.735
1012,429.656
1013,46.329
1014,24.179
1015,344.411
1016,516.951
1017,597.844
1018,133.803
1019,320.380
1020,82.249
1021,26.271
1022,221.070
1023,168.386
1024,29.964
1025,249.557
1026,259.774
1027,259.076
1028,46.183
1029,249.738
1030,115.270
1031,556.092
1032,643.096
1033,116.054
1034,772.981
1035,604.886
1036,128.747
1037,67.395
1038,176.770
1039,106.380
1040,234.045
1041,380.979
1042,79.656
1043,220.277
1044,66.108
1045,558.189
1046,520.096
1047,257.982
1048,82.105
1049,127.345
1050,80.226
1051,176.836
1052,377.589
1053,239.509
1054,490.735
1055,226.156
1056,231.200
1057,194.542
1058,585.560
1059,110.368
1060,29.103
1061,88.933
1062,78.515
1063,101.250
1064,338.877
1065,85.828
1066,182.213
1067,96.427
1068,241.123
1069,187.261
1070,26.207
1071,27.356
1072,562.122
1073,21.068
1074,58.691
1075,218.169
1076,173.988
1077,62.200
1078,82.034
1079,210.908
1080,310.474
1081,113.033
1082,23.683
1083,21.102
1084,106.456
1085,300.428
1086,80.413
1087,551.698
1088,212.143
1089,38.605
1090,368.812
1091,324.335
1092,240.381
1093,294.120
1094,108.307
1095,366.742
1096,147.532
1097,22.784
1098,145.020
1099,53.257
1100,41.664
1101,74.111
1102,131.233
1103,315.396
1104,241.288
1105,136.183
1106,86.946
1107,454.097
1108,576.810
1109,343.893
1110,142.703
1111,244.532
1112,20.147
1113,220.339
1114,174.619
1115,174.781
1116,28.684
1117,765.514
1118,415.599
1119,213.022
1120,137.609
1121,459.753
1122,26.491
1123,479.954
1124,21.881
1125,96.813
1126,71.469
1127,140.322
1128,112.808
1129,81.103
1130,53.490
1131,151.791
1132,362.861
1133,21.504
1134,175.325
1135,633.996
1136,99.437
1137,591.914
1138,151.423
1139,894.432
1140,27.194
1141,252.813
1142,514.755
1143,316.234
1144,57.972
1145,27.957
1146,28.399
1147,78.132
1148,273.805
1149,76.869
1150,618.671
1151,181.099
1152,620.758
1153,347.036
1154,140.372
1155,520.978
1156,64.213
1157,121.328
1158,296.161
1159,81.020
1160,283.395
1161,210.648
1162,547.765
1163,170.752
1164,150.805
1165,20.576
1166,24.344
1167,803.034
1168,598.458
1169,394.533
1170,308.235
1171,63.086
1172,62.517
1173,166.450
1174,57.008
1175,79.613
1176,471.687
1177,111.997
1178,497.238
1179,353.148
1180,28.129
1181,467.110
1182,72.189
1183,189.800
1184,162.618
1185,74.904
1186,24.832
1187,25.885
1188,23.421
1189,23.857
1190,404.807
1191,56.746
1192,89.655
1193,151.032
1194,72.578
1195,153.977
1196,175.419
1197,185.791
1198,216.410
1199,48.155
1200,24.666
1201,63.113
1202,27.948
1203,272.270
1204,148.844
1205,274.352
1206,699.453
1207,697.377
1208,118.979
1209,194.532
1210,94.540
1211,533.850
1212,148.760
1213,285.162
1214,24.609
1215,332.236
1216,155.064
1217,28.682
1218,174.581
1219,280.232
1220,337.747
1221,64.504
1222,76.042
1223,58.951
1224,245.639
1225,152.854
1226,314.854
1227,55.992
1228,91.152
1229,24.082
1230,38.876
1231,407.063
1232,111.678
1233,414.245
1234,146.337
1235,833.528
1236,44.677
1237,610.963
1238,199.475
1239,152.713
1240,210.791
1241,26.249
1242,285.902
1243,93.005
1244,113.551
1245,28.416
1246,226.978
1247,22.300
1248,138.802
1249,300.532
1250,135.022
1251,704.068
1252,207.941
1253,20.209
1254,89.395
1255,177.378
1256,52.462
1257,418.220
1258,133.528
1259,180.020
1260,96.432
1261,140.366
1262,211.582
1263,49.996
1264,39.244
1265,1013.914
1266,170.720
1267,213.608
1268,437.509
1269,380.016
1270,281.108
1271,401.414
1272,127.818
1273,104.226
1274,157.461
1275,496.475
1276,26.340
1277,183.657
1278,35.580
1279,548.530
1280,115.497
1281,22.796
1282,340.420
1283,103.763
1284,251.206
1285,381.548
1286,66.231
1287,498.408
1288,158.830
1289,136.548
1290,75.675
1291,174.254
1292,142.075
1293,154.549
1294,26.840
1295,129.506
1296,143.540
1297,41.882
1298,23.476
1299,1384.592
1300,101.408
1301,49.300
1302,202.001
1303,79.365
1304,30.106
1305,145.702
1306,367.777
1307,510.711
1308,204.934
1309,181.607
1310,90.500
1311,99.112
1312,24.742
1313,25.124
1314,694.238
1315,98.980
1316,44.776
1317,495.283
1318,33.469
1319,480.064
1320,138.525
1321,106.705
1322,375.213
1323,291.982
1324,181.881
1325,106.705
1326,43.450
1327,220.954
1328,262.656
1329,330.558
1330,127.568
1331,156.650
1332,387.063
1333,142.245
1334,54.779
1335,560.989
1336,427.669
1337,251.633
1338,50.961
1339,246.668
1340,223.867
1341,174.854
1342,27.841
1343,457.486
1344,100.552
1345,120.143
1346,227.672
1347,235.623
1348,268.894
1349,199.571
1350,164.857
1351,351.476
1352,124.075
1353,436.915
1354,35.587
1355,508.593
1356,25.548
1357,422.422
1358,20.424
1359,23.621
